	GeneID1	GeneID2	Prots1list	Prots2list	Lv_support_unified	Lv_support_list	SupportedBy_unified	SupportedBy_list	Identity_min	Identity_max	Identity_list	e_val_min	e_val_max	e_val_list
992	ENSG00000101868	V3C99_006184	['NP_001365232', 'NP_001365232', 'NP_001317289', 'NP_001317289', 'NP_058633', 'NP_058633']	['XGW24553.1', 'XGW24552.1', 'XGW24553.1', 'XGW24552.1', 'XGW24553.1', 'XGW24552.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	38.896	39.191	[38.937, 38.896, 39.191, 39.151, 39.191, 39.151]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
993	ENSG00000101871	V3C99_016975	['NP_150631', 'NP_150631', 'NP_001180208', 'NP_001180208', 'NP_001334662', 'NP_001334662', 'NP_001180207', 'NP_001180207', 'NP_001180206', 'NP_001180206', 'NP_150632', 'NP_150632', 'NP_001180209', 'NP_001180209', 'NP_000372', 'NP_000372', 'NP_001092094', 'NP_001092094']	['XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1', 'XGW07093.1', 'XGW07092.1']	2	[2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['S'], ['S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['S'], ['S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	0.0	26.359	[23.301, 23.077, 26.359, 25.936, 25.081, 24.84, 25.06, 24.706, 25.081, 24.84, 25.081, 24.84, 23.37, 0.0, 25.081, 24.84, 25.081, 24.84]	0.0	6.68e-14	[1.5199999999999998e-23, 1.4200000000000002e-21, 1.09e-24, 1e-22, 1.28e-34, 1.36e-32, 2.32e-19, 1.96e-17, 1.28e-34, 1.36e-32, 1.28e-34, 1.36e-32, 6.68e-14, 0.0, 1.28e-34, 1.36e-32, 1.28e-34, 1.36e-32]
994	ENSG00000101890	V3C99_004196	['NP_001513', 'NP_001513']	['XGW21045.1', 'XGW21046.1']	1	[1, 1]	['B']	[['B'], ['B']]	31.227	31.227	[31.227, 31.227]	9e-73	9e-73	[9e-73, 9e-73]
995	ENSG00000101890	V3C99_007609	['NP_001513', 'NP_001513', 'NP_001513', 'NP_001513']	['XGW27141.1', 'XGW27142.1', 'XGW27143.1', 'XGW27144.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	0.0	33.73	[33.73, 28.94, 28.989, 0.0]	0.0	1.1e-116	[1.1e-116, 1.5e-120, 1.32e-120, 0.0]
996	ENSG00000101890	V3C99_007610	['NP_001513', 'NP_001513', 'NP_001513']	['XGW27147.1', 'XGW27146.1', 'XGW27145.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	28.448	28.734	[28.734, 28.734, 28.448]	1.04e-117	1.86e-117	[1.04e-117, 1.04e-117, 1.86e-117]
997	ENSG00000101890	V3C99_007613	['NP_001513', 'NP_001513']	['XGW27152.1', 'XGW27151.1']	1	[1, 1]	['B']	[['B'], ['B']]	31.034	40.0	[40.0, 31.034]	1.33e-122	2.45e-115	[2.45e-115, 1.33e-122]
998	ENSG00000101890	V3C99_007615	['NP_001513', 'NP_001513']	['XGW27155.1', 'XGW27156.1']	1	[1, 1]	['B']	[['B'], ['B']]	29.196	57.0	[29.196, 57.0]	9.310000000000001e-124	4.3000000000000004e-29	[9.310000000000001e-124, 4.3000000000000004e-29]
999	ENSG00000101890	V3C99_007616	['NP_001513', 'NP_001513']	['XGW27157.1', 'XGW27158.1']	1	[1, 1]	['B']	[['B'], ['B']]	29.094	29.208	[29.208, 29.094]	3.62e-123	1.26e-122	[1.26e-122, 3.62e-123]
1000	ENSG00000101890	V3C99_007658	['NP_001513', 'NP_001513']	['XGW27223.1', 'XGW27222.1']	1	[1, 1]	['B']	[['B'], ['B']]	29.955	30.394	[30.394, 29.955]	1.64e-131	1.94e-131	[1.64e-131, 1.94e-131]
1001	ENSG00000101890	V3C99_009007	['NP_001513', 'NP_001513', 'NP_001513']	['XGW29613.1', 'XGW29614.1', 'XGW29612.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	28.415	38.99	[28.415, 38.99, 38.99]	5.5e-110	1.55e-104	[5.5e-110, 1.55e-104, 1.55e-104]
1002	ENSG00000101890	V3C99_010077	['NP_001513', 'NP_001513']	['XGW31630.1', 'XGW31629.1']	1	[1, 1]	['B']	[['B'], ['B']]	28.705	28.705	[28.705, 28.705]	6.94e-113	8.32e-113	[8.32e-113, 6.94e-113]
1003	ENSG00000101890	V3C99_013407	['NP_001513', 'NP_001513', 'NP_001513', 'NP_001513', 'NP_001513']	['XGW12720.1', 'XGW12719.1', 'XGW12717.1', 'XGW12721.1', 'XGW12718.1']	1	[1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B']]	37.425	37.854	[37.425, 37.854, 37.854, 37.854, 37.425]	3.18e-98	2.72e-97	[2.72e-97, 3.18e-98, 3.32e-98, 3.32e-98, 2.48e-97]
1004	ENSG00000101890	V3C99_019157	['NP_001513', 'NP_001513']	['XGW35744.1', 'XGW35743.1']	1	[1, 1]	['B']	[['B'], ['B']]	38.8	38.8	[38.8, 38.8]	1.3100000000000002e-97	5.77e-97	[1.3100000000000002e-97, 5.77e-97]
1005	ENSG00000101892	V3C99_017689	['NP_001135919', 'NP_001135919', 'NP_036201', 'NP_036201']	['XGW33465.1', 'XGW33464.1', 'XGW33465.1', 'XGW33464.1']	3	[3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	25.086	25.773	[25.773, 25.773, 25.086, 25.086]	3.08e-20	3.95e-16	[3.08e-20, 3.08e-20, 3.95e-16, 3.95e-16]
1006	ENSG00000101901	V3C99_004323	['NP_001093392', 'NP_001093392', 'NP_001093392', 'NP_001244159', 'NP_001244159', 'NP_001244159', 'NP_001311221', 'NP_001311221', 'NP_001311221', 'NP_001244163', 'NP_001244163', 'NP_001244163', 'NP_001244166', 'NP_001244166', 'NP_001244166', 'NP_001311222', 'NP_001311222', 'NP_001311222', 'NP_001244160', 'NP_001244160', 'NP_001244160']	['XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1', 'XGW21276.1', 'XGW21277.1', 'XGW21275.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	0.0	28.289	[28.289, 26.374, 0.0, 25.571, 26.374, 0.0, 28.289, 26.374, 0.0, 25.571, 26.374, 0.0, 25.571, 26.374, 0.0, 0.0, 28.161, 0.0, 28.289, 26.374, 0.0]	0.0	1.74e-11	[1.86e-12, 5.84e-18, 0.0, 1.69e-12, 2.62e-18, 0.0, 1.73e-12, 3.21e-18, 0.0, 1.69e-12, 2.62e-18, 0.0, 1.69e-12, 2.62e-18, 0.0, 0.0, 1.74e-11, 0.0, 1.77e-12, 5.29e-18, 0.0]
1007	ENSG00000101901	V3C99_016416	['NP_001244170', 'NP_001244170', 'NP_001161857', 'NP_001161857', 'NP_001311219', 'NP_001311219', 'NP_060936', 'NP_060936']	['XGW06054.1', 'XGW06055.1', 'XGW06054.1', 'XGW06055.1', 'XGW06054.1', 'XGW06055.1', 'XGW06054.1', 'XGW06055.1']	2	[1, 1, 2, 1, 2, 1, 2, 1]	['O', 'S']	[['S'], ['S'], ['O', 'S'], ['S'], ['O', 'S'], ['S'], ['O', 'S'], ['S']]	39.665	59.574	[47.561, 59.574, 43.357, 42.254, 39.665, 41.667, 40.113, 42.254]	1.97e-34	2.51e-13	[1.53e-18, 2.51e-13, 5.56e-31, 8.48e-28, 1.76e-32, 1.59e-25, 1.97e-34, 2.6600000000000003e-27]
1008	ENSG00000101911	V3C99_002320	['NP_001034180', 'NP_001034180', 'NP_002756', 'NP_002756']	['XGW17632.1', 'XGW17633.1', 'XGW17632.1', 'XGW17633.1']	4	[3, 3, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	80.997	81.761	[80.997, 80.997, 81.761, 81.761]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]
1009	ENSG00000101911	V3C99_017217	['NP_001034180', 'NP_001034180', 'NP_002756', 'NP_002756']	['XGW32491.1', 'XGW32490.1', 'XGW32491.1', 'XGW32490.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	40.29	40.643	[40.29, 40.29, 40.643, 40.643]	4.07e-88	1.67e-87	[1.67e-87, 1.25e-87, 4.57e-88, 4.07e-88]
1010	ENSG00000101986	V3C99_010006	['NP_000024', 'NP_000024']	['XGW31493.1', 'XGW31492.1']	3	[3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B']]	57.208	57.208	[57.208, 57.208]	0.0	0.0	[0.0, 0.0]
1011	ENSG00000102030	V3C99_008535	['NP_001243048', 'NP_001243048', 'NP_001243048', 'NP_003482', 'NP_003482', 'NP_003482', 'NP_001243049', 'NP_001243049', 'NP_001243049']	['XGW28813.1', 'XGW28811.1', 'XGW28812.1', 'XGW28813.1', 'XGW28811.1', 'XGW28812.1', 'XGW28813.1', 'XGW28811.1', 'XGW28812.1']	3	[2, 1, 1, 3, 1, 1, 2, 1, 1]	['B', 'F', 'O']	[['O', 'B'], ['B'], ['B'], ['O', 'F', 'B'], ['B'], ['B'], ['O', 'B'], ['B'], ['B']]	0.0	82.803	[75.159, 0.0, 75.159, 82.803, 0.0, 82.803, 78.981, 0.0, 78.981]	0.0	1.3000000000000001e-79	[7.69e-84, 0.0, 1.3000000000000001e-79, 8.62e-97, 0.0, 2.63e-92, 9.72e-90, 0.0, 1.94e-85]
1012	ENSG00000102043	V3C99_007982	['NP_060147', 'NP_060147', 'NP_060147', 'NP_060147']	['XGW27824.1', 'XGW27822.1', 'XGW27825.1', 'XGW27823.1']	3	[1, 3, 1, 3]	['B', 'O', 'S']	[['B'], ['O', 'S', 'B'], ['B'], ['O', 'S', 'B']]	0.0	45.065	[40.65, 45.0, 0.0, 45.065]	0.0	1.35e-29	[1.35e-29, 8.25e-171, 0.0, 1.98e-170]
1013	ENSG00000102125	V3C99_008408	['NP_851828', 'NP_001290394', 'NP_851829', 'NP_001397627', 'NP_851830', 'NP_000107']	['XGW28609.1', 'XGW28609.1', 'XGW28609.1', 'XGW28609.1', 'XGW28609.1', 'XGW28609.1']	4	[4, 4, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	38.846	49.048	[46.025, 39.916, 38.846, 49.048, 43.038, 41.603]	1.55e-69	3.86e-52	[1.55e-69, 3.86e-52, 3.6e-55, 2.1200000000000001e-66, 1.1099999999999999e-61, 5.11e-63]
1014	ENSG00000102144	V3C99_018966	['NP_000282', 'NP_000282']	['XGW35379.1', 'XGW35380.1']	3	[3, 2]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S']]	71.635	71.635	[71.635, 71.635]	0.0	0.0	[0.0, 0.0]
1015	ENSG00000102144	V3C99_018967	['NP_000282']	['XGW35381.1']	3	[3]	['B', 'O', 'S']	[['O', 'S', 'B']]	74.217	74.217	[74.217]	0.0	0.0	[0.0]
1016	ENSG00000102172	V3C99_010760	['NP_001245352', 'NP_001245352', 'NP_001245352', 'NP_001245352', 'NP_001245352']	['XGW07892.1', 'XGW07893.1', 'XGW07891.1', 'XGW07890.1', 'XGW07889.1']	1	[1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S']]	0.0	30.534	[0.0, 0.0, 0.0, 30.534, 0.0]	0.0	7e-13	[0.0, 0.0, 0.0, 7e-13, 0.0]
1017	ENSG00000102226	V3C99_010148	['NP_001358001', 'NP_001358001', 'NP_001358001']	['XGW31753.1', 'XGW31754.1', 'XGW31752.1']	2	[2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S']]	43.787	43.787	[43.787, 43.787, 43.787]	6.61e-33	8.4e-33	[8.4e-33, 8.4e-33, 6.61e-33]
1018	ENSG00000102230	V3C99_005448	['NP_004836', 'NP_004836', 'NP_001156736', 'NP_001156736', 'NP_001156737', 'NP_001156737']	['XGW23212.1', 'XGW23211.1', 'XGW23212.1', 'XGW23211.1', 'XGW23212.1', 'XGW23211.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	50.694	53.232	[53.232, 53.232, 50.694, 50.694, 50.865, 50.865]	3.05e-95	3.0599999999999996e-94	[3.05e-95, 3.05e-95, 3.0599999999999996e-94, 3.0599999999999996e-94, 5.9299999999999994e-95, 5.9299999999999994e-95]
1019	ENSG00000102309	V3C99_010197	['NP_006214', 'NP_006214', 'NP_001164218', 'NP_001164218']	['XGW31827.1', 'XGW31828.1', 'XGW31827.1', 'XGW31828.1']	4	[4, 4, 2, 2]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['F', 'B'], ['F', 'B']]	80.435	80.612	[80.612, 80.612, 80.435, 80.435]	1.56e-57	7.86e-20	[1.56e-57, 1.85e-57, 5.23e-20, 7.86e-20]
1020	ENSG00000102312	V3C99_016544	['NP_073736', 'NP_073736', 'NP_982300', 'NP_982300', 'NP_001269096', 'NP_001269096', 'NP_982301', 'NP_982301', 'NP_982299', 'NP_982299']	['XGW06318.1', 'XGW06319.1', 'XGW06318.1', 'XGW06319.1', 'XGW06318.1', 'XGW06319.1', 'XGW06318.1', 'XGW06319.1', 'XGW06318.1', 'XGW06319.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	34.234	35.404	[35.404, 35.404, 34.862, 34.862, 35.404, 35.404, 34.234, 34.234, 34.451, 34.451]	1.66e-50	4.54e-48	[8.44e-50, 1.46e-49, 8.08e-50, 8.16e-50, 1.66e-50, 2.28e-50, 3.31e-48, 4.54e-48, 3.81e-49, 4.6500000000000004e-49]
1021	ENSG00000102383	V3C99_001002	['NP_001139728', 'NP_001139728', 'NP_001139728', 'NP_659406', 'NP_659406', 'NP_659406']	['XGW15167.1', 'XGW15169.1', 'XGW15168.1', 'XGW15167.1', 'XGW15169.1', 'XGW15168.1']	2	[2, 2, 2, 1, 1, 1]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['S'], ['S'], ['S']]	40.184	42.373	[42.034, 41.554, 40.184, 42.373, 42.23, 40.491]	1.71e-80	1.37e-74	[1.37e-74, 1.0999999999999999e-74, 1.5e-76, 1.94e-78, 1.51e-78, 1.71e-80]
1022	ENSG00000102393	V3C99_013833	['NP_001393677', 'NP_001393677', 'NP_001393676', 'NP_001393676', 'NP_000160', 'NP_000160']	['XGW01178.1', 'XGW01179.1', 'XGW01178.1', 'XGW01179.1', 'XGW01178.1', 'XGW01179.1']	2	[1, 2, 1, 2, 1, 2]	['O', 'S']	[['S'], ['O', 'S'], ['S'], ['O', 'S'], ['S'], ['O', 'S']]	42.237	55.985	[55.985, 54.723, 48.333, 42.237, 55.985, 46.599]	7.36e-121	2.47e-91	[1.4e-100, 1.06e-118, 2.47e-91, 2.61e-112, 7.5e-100, 7.36e-121]
1023	ENSG00000102393	V3C99_015998	['NP_001393677', 'NP_001393677', 'NP_001393676', 'NP_001393676', 'NP_000160', 'NP_000160']	['XGW05264.1', 'XGW05263.1', 'XGW05264.1', 'XGW05263.1', 'XGW05264.1', 'XGW05263.1']	2	[2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	37.558	48.026	[48.026, 48.026, 37.558, 37.558, 40.967, 40.967]	1.9100000000000002e-105	1.05e-96	[1.28e-101, 2.61e-101, 5.85e-97, 1.05e-96, 1.9100000000000002e-105, 5.3500000000000004e-105]
1024	ENSG00000102393	V3C99_015999	['NP_001393677', 'NP_001393677', 'NP_001393677', 'NP_001393676', 'NP_001393676', 'NP_001393676', 'NP_000160', 'NP_000160', 'NP_000160']	['XGW05265.1', 'XGW05267.1', 'XGW05269.1', 'XGW05265.1', 'XGW05267.1', 'XGW05269.1', 'XGW05265.1', 'XGW05267.1', 'XGW05269.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	40.609	49.211	[47.59, 49.211, 49.211, 40.609, 41.689, 41.689, 45.326, 46.746, 46.746]	3.41e-113	1.19e-103	[7.78e-111, 1.63e-110, 8.02e-112, 8e-104, 1.19e-103, 1.14e-104, 2.3e-112, 3.55e-112, 3.41e-113]
1025	ENSG00000102393	V3C99_019109	['NP_001393677', 'NP_001393677', 'NP_001393676', 'NP_001393676', 'NP_000160', 'NP_000160']	['XGW35642.1', 'XGW35641.1', 'XGW35642.1', 'XGW35641.1', 'XGW35642.1', 'XGW35641.1']	4	[4, 4, 3, 3, 3, 3]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	42.762	54.103	[54.103, 54.103, 42.762, 42.762, 47.059, 47.059]	4.3499999999999997e-126	8.63e-118	[1.6700000000000001e-121, 1.6700000000000001e-121, 8.63e-118, 8.63e-118, 4.3499999999999997e-126, 4.3499999999999997e-126]
1026	ENSG00000102452	V3C99_001682	['NP_001337679', 'NP_001337679', 'NP_001337679', 'NP_443099', 'NP_443099', 'NP_443099', 'NP_001337677', 'NP_001337677', 'NP_001337677', 'NP_001337680', 'NP_001337680', 'NP_001337680', 'NP_001337678', 'NP_001337678', 'NP_001337678']	['XGW16407.1', 'XGW16405.1', 'XGW16406.1', 'XGW16407.1', 'XGW16405.1', 'XGW16406.1', 'XGW16407.1', 'XGW16405.1', 'XGW16406.1', 'XGW16407.1', 'XGW16405.1', 'XGW16406.1', 'XGW16407.1', 'XGW16405.1', 'XGW16406.1']	4	[3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B']]	47.797	48.599	[48.055, 47.998, 48.055, 48.599, 48.542, 48.599, 47.944, 47.797, 47.944, 48.055, 47.998, 48.055, 48.599, 48.542, 48.599]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1027	ENSG00000102452	V3C99_009173	['NP_001337679', 'NP_001337679', 'NP_001337679', 'NP_443099', 'NP_443099', 'NP_443099', 'NP_001337677', 'NP_001337677', 'NP_001337677', 'NP_001337680', 'NP_001337680', 'NP_001337680', 'NP_001337678', 'NP_001337678', 'NP_001337678']	['XGW29935.1', 'XGW29934.1', 'XGW29936.1', 'XGW29935.1', 'XGW29934.1', 'XGW29936.1', 'XGW29935.1', 'XGW29934.1', 'XGW29936.1', 'XGW29935.1', 'XGW29934.1', 'XGW29936.1', 'XGW29935.1', 'XGW29934.1', 'XGW29936.1']	3	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	47.788	48.829	[48.064, 48.498, 48.558, 48.393, 48.829, 48.829, 47.788, 48.214, 48.214, 48.064, 48.498, 48.558, 48.393, 48.829, 48.829]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1028	ENSG00000102575	V3C99_006985	['NP_001104506', 'NP_001104506', 'NP_001104504', 'NP_001104504', 'NP_001308952', 'NP_001308952', 'NP_001104505', 'NP_001104505', 'NP_001602', 'NP_001602']	['XGW26008.1', 'XGW26009.1', 'XGW26008.1', 'XGW26009.1', 'XGW26008.1', 'XGW26009.1', 'XGW26008.1', 'XGW26009.1', 'XGW26008.1', 'XGW26009.1']	4	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	42.154	42.154	[42.154, 42.154, 42.154, 42.154, 42.154, 42.154, 42.154, 42.154, 42.154, 42.154]	1.6e-77	1.6e-77	[1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77, 1.6e-77]
1029	ENSG00000102595	V3C99_017871	['NP_064506', 'NP_064506']	['XGW33760.1', 'XGW33761.1']	1	[1, 1]	['S']	[['S'], ['S']]	37.113	38.305	[38.305, 37.113]	4.97e-49	1.92e-47	[4.97e-49, 1.92e-47]
1030	ENSG00000102743	V3C99_002294	['NP_055067', 'NP_055067']	['XGW17581.1', 'XGW17580.1']	3	[3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B']]	49.169	51.916	[51.916, 49.169]	2.09e-92	9.99e-91	[2.09e-92, 9.99e-91]
1031	ENSG00000102780	V3C99_007868	['NP_001191435', 'NP_001191435', 'NP_690874', 'NP_690874', 'NP_001284358', 'NP_001284358', 'NP_821077', 'NP_821077', 'NP_001191434', 'NP_001191434', 'NP_001191433', 'NP_001191433']	['XGW27603.1', 'XGW27602.1', 'XGW27603.1', 'XGW27602.1', 'XGW27603.1', 'XGW27602.1', 'XGW27603.1', 'XGW27602.1', 'XGW27603.1', 'XGW27602.1', 'XGW27603.1', 'XGW27602.1']	3	[3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	38.868	55.642	[40.078, 40.078, 55.642, 55.642, 38.978, 39.247, 40.078, 40.313, 38.868, 38.868, 55.642, 55.642]	6.06e-97	1.84e-69	[7.15e-97, 6.06e-97, 6.379999999999999e-82, 6.649999999999999e-82, 1.84e-69, 1.08e-70, 5.02e-96, 4.1e-96, 2.36e-93, 1.95e-93, 6.379999999999999e-82, 6.649999999999999e-82]
1032	ENSG00000102858	V3C99_012104	['NP_056061', 'NP_001135762', 'NP_001135761', 'NP_001135763']	['XGW10350.1', 'XGW10350.1', 'XGW10350.1', 'XGW10350.1']	2	[2, 2, 2, 2]	['F', 'S']	[['S', 'F'], ['S', 'F'], ['S', 'F'], ['S', 'F']]	36.829	41.615	[41.615, 41.615, 36.829, 36.829]	3.78e-72	2.0200000000000002e-70	[1.7200000000000002e-70, 2.0200000000000002e-70, 3.78e-72, 4.5200000000000003e-72]
1033	ENSG00000102893	V3C99_008856	['NP_001350766', 'NP_001027005', 'NP_000284']	['XGW29364.1', 'XGW29364.1', 'XGW29364.1']	4	[4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	41.953	42.233	[42.233, 42.233, 41.953]	0.0	0.0	[0.0, 0.0, 0.0]
1034	ENSG00000102900	V3C99_003155	['NP_055484', 'NP_055484', 'NP_001229724', 'NP_001229724', 'NP_001229725', 'NP_001229725']	['XGW19114.1', 'XGW19113.1', 'XGW19114.1', 'XGW19113.1', 'XGW19114.1', 'XGW19113.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	28.869	29.77	[28.869, 29.77, 28.869, 29.77, 28.869, 29.77]	1.2400000000000001e-65	3.27e-64	[1.04e-64, 3.27e-64, 1.2400000000000001e-65, 6.11e-65, 1.2400000000000001e-65, 6.11e-65]
1035	ENSG00000102967	V3C99_003607	['NP_001352']	['XGW19901.1']	3	[3]	['B', 'O', 'S']	[['O', 'S', 'B']]	52.308	52.308	[52.308]	3.38e-133	3.38e-133	[3.38e-133]
1036	ENSG00000102967	V3C99_015081	['NP_001352', 'NP_001352']	['XGW03615.1', 'XGW03614.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	53.213	53.213	[53.213, 53.213]	9.12e-136	9.12e-136	[9.12e-136, 9.12e-136]
1037	ENSG00000102978	V3C99_003816	['NP_116558']	['XGW20309.1']	4	[4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B']]	58.333	58.333	[58.333]	1.38e-125	1.38e-125	[1.38e-125]
1038	ENSG00000102978	V3C99_003825	['NP_116558']	['XGW20321.1']	4	[4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B']]	58.333	58.333	[58.333]	1.38e-125	1.38e-125	[1.38e-125]
